time,value,label
14003,943.0,0.0
14004,948.0,0.0
14005,971.0,0.0
14006,962.0,0.0
14007,942.0,0.0
14008,951.0,0.0
14009,942.0,0.0
14010,951.0,0.0
14011,939.0,0.0
14012,946.0,0.0
14013,948.0,0.0
14014,951.0,0.0
14015,944.0,0.0
14016,950.0,0.0
14017,951.0,0.0
14018,944.0,0.0
14019,940.0,0.0
14020,936.0,0.0
14021,928.0,0.0
14022,911.0,0.0
14023,899.0,0.0
14024,909.0,0.0
14025,894.0,0.0
14026,887.0,0.0
14027,891.0,0.0
14028,892.0,0.0
14029,897.0,0.0
14030,933.0,0.0
14031,939.0,0.0
14032,962.0,0.0
14033,944.0,0.0
14034,938.0,0.0
14035,933.0,0.0
14036,927.0,0.0
14037,906.0,0.0
14038,916.0,0.0
14039,919.0,0.0
14040,914.0,0.0
14041,928.0,0.0
14042,936.0,0.0
14043,943.0,0.0
14044,945.0,0.0
14045,951.0,0.0
14046,960.0,0.0
14047,962.0,0.0
14048,959.0,0.0
14049,969.0,0.0
14050,962.0,0.0
14051,984.0,0.0
14052,973.0,0.0
14053,971.0,0.0
14054,993.0,0.0
14055,985.0,0.0
14056,977.0,0.0
14057,969.0,0.0
14058,944.0,0.0
14059,929.0,0.0
14060,923.0,0.0
14061,931.0,0.0
14062,946.0,0.0
14063,945.0,0.0
14064,945.0,0.0
14065,944.0,0.0
14066,919.0,0.0
14067,948.0,0.0
14068,945.0,0.0
14069,948.0,0.0
14070,947.0,0.0
14071,951.0,0.0
14072,947.0,0.0
14073,954.0,0.0
14074,926.0,0.0
14075,939.0,0.0
14076,963.0,0.0
14077,956.0,0.0
14078,946.0,0.0
14079,945.0,0.0
14080,956.0,0.0
14081,921.0,0.0
14082,945.0,0.0
14083,947.0,0.0
14084,952.0,0.0
14085,955.0,0.0
14086,946.0,0.0
14087,945.0,0.0
14088,951.0,0.0
14089,929.0,0.0
14090,868.0,0.0
14091,869.0,0.0
14092,872.0,0.0
14093,890.0,0.0
14094,933.0,0.0
14095,931.0,0.0
14096,928.0,0.0
14097,950.0,0.0
14098,961.0,0.0
14099,951.0,0.0
14100,951.0,0.0
14101,946.0,0.0
14102,962.0,0.0
14103,962.0,0.0
14104,945.0,0.0
14105,951.0,0.0
14106,966.0,0.0
14107,961.0,0.0
14108,939.0,0.0
14109,921.0,0.0
14110,929.0,0.0
14111,989.0,0.0
14112,1007.0,0.0
14113,1043.0,0.0
14114,1058.0,0.0
14115,998.0,0.0
14116,1014.0,0.0
14117,1045.0,0.0
14118,1076.0,0.0
14119,1149.0,0.0
14120,1254.0,0.0
14121,1306.0,0.0
14122,1410.0,0.0
14123,1581.0,0.0
14124,1598.0,0.0
14125,1649.0,0.0
14126,1613.0,0.0
14127,1733.0,0.0
14128,1756.0,0.0
14129,1732.0,0.0
14130,1706.0,0.0
14131,1751.0,0.0
14132,1750.0,0.0
14133,1734.0,0.0
14134,1765.0,0.0
14135,1782.0,0.0
14136,1704.0,0.0
14137,1660.0,0.0
14138,1655.0,0.0
14139,1599.0,0.0
14140,1706.0,0.0
14141,1769.0,0.0
14142,1762.0,0.0
14143,1752.0,0.0
14144,1775.0,0.0
14145,1702.0,0.0
14146,1682.0,0.0
14147,1765.0,0.0
14148,1744.0,0.0
14149,1704.0,0.0
14150,1647.0,0.0
14151,1631.0,0.0
14152,1620.0,0.0
14153,1664.0,0.0
14154,1666.0,0.0
14155,1617.0,0.0
14156,1509.0,0.0
14157,1401.0,0.0
14158,1335.0,0.0
14159,1277.0,0.0
14160,1288.0,0.0
14161,1235.0,0.0
14162,1215.0,0.0
14163,1155.0,0.0
14164,1085.0,0.0
14165,1077.0,0.0
14166,1084.0,0.0
14167,1065.0,0.0
14168,1127.0,0.0
14169,1078.0,0.0
14170,1074.0,0.0
14171,1096.0,0.0
14172,1113.0,0.0
14173,1104.0,0.0
14174,1079.0,0.0
14175,1064.0,0.0
14176,1027.0,0.0
14177,1038.0,0.0
14178,1036.0,0.0
14179,1033.0,0.0
14180,1048.0,0.0
14181,1048.0,0.0
14182,1047.0,0.0
14183,1073.0,0.0
14184,1112.0,0.0
14185,1110.0,0.0
14186,1085.0,0.0
14187,1075.0,0.0
14188,1066.0,0.0
14189,1015.0,0.0
14190,1013.0,0.0
14191,988.0,0.0
14192,980.0,0.0
14193,988.0,0.0
14194,1012.0,0.0
14195,1032.0,0.0
14196,1010.0,0.0
14197,998.0,0.0
14198,1007.0,0.0
14199,1017.0,0.0
14200,1019.0,0.0
14201,1041.0,0.0
14202,1010.0,0.0
14203,1017.0,0.0
14204,1042.0,0.0
14205,1065.0,0.0
14206,1075.0,0.0
14207,1068.0,0.0
14208,1068.0,0.0
14209,1074.0,0.0
14210,1083.0,0.0
14211,1103.0,0.0
14212,1067.0,0.0
14213,1120.0,0.0
14214,1201.0,0.0
14215,1296.0,0.0
14216,1288.0,0.0
14217,1351.0,0.0
14218,1399.0,0.0
14219,1527.0,0.0
14220,1573.0,0.0
14221,1581.0,0.0
14222,1593.0,0.0
14223,1846.0,0.0
14224,1789.0,0.0
14225,1726.0,0.0
14226,1829.0,0.0
14227,1839.0,0.0
14228,1811.0,0.0
14229,1783.0,0.0
14230,1798.0,0.0
14231,1770.0,0.0
14232,1742.0,0.0
14233,1753.0,0.0
14234,1749.0,0.0
14235,1764.0,0.0
14236,1774.0,0.0
14237,1801.0,0.0
14238,1750.0,0.0
14239,1546.0,0.0
14240,1563.0,0.0
14241,1575.0,0.0
14242,1602.0,0.0
14243,1571.0,0.0
14244,1586.0,0.0
14245,1595.0,0.0
14246,1561.0,0.0
14247,1579.0,0.0
14248,1560.0,0.0
14249,1550.0,0.0
14250,1542.0,0.0
14251,1541.0,0.0
14252,1391.0,0.0
14253,1330.0,0.0
14254,1275.0,0.0
14255,1234.0,0.0
14256,1261.0,0.0
14257,1216.0,0.0
14258,1204.0,0.0
14259,1224.0,0.0
14260,1196.0,0.0
14261,1140.0,0.0
14262,1127.0,0.0
14263,1074.0,0.0
14264,1076.0,0.0
14265,1079.0,0.0
14266,1082.0,0.0
14267,1054.0,0.0
14268,1055.0,0.0
14269,1067.0,0.0
14270,1043.0,0.0
14271,1061.0,0.0
14272,1036.0,0.0
14273,991.0,0.0
14274,993.0,0.0
14275,1006.0,0.0
14276,1024.0,0.0
14277,1022.0,0.0
14278,1044.0,0.0
14279,1031.0,0.0
14280,1031.0,0.0
14281,1016.0,0.0
14282,1009.0,0.0
14283,1007.0,0.0
14284,1033.0,0.0
14285,995.0,0.0
14286,1008.0,0.0
14287,1023.0,0.0
14288,999.0,0.0
14289,993.0,0.0
14290,997.0,0.0
14291,995.0,0.0
14292,981.0,0.0
14293,967.0,0.0
14294,994.0,0.0
14295,998.0,0.0
14296,990.0,0.0
14297,993.0,0.0
14298,989.0,0.0
14299,966.0,0.0
14300,976.0,0.0
14301,954.0,0.0
14302,948.0,0.0
14303,993.0,0.0
14304,1012.0,0.0
14305,1047.0,0.0
14306,1054.0,0.0
14307,1023.0,0.0
14308,1059.0,0.0
14309,1090.0,0.0
14310,1144.0,0.0
14311,1196.0,0.0
14312,1306.0,0.0
14313,1419.0,0.0
14314,1432.0,0.0
14315,1572.0,0.0
14316,1590.0,0.0
14317,1635.0,0.0
14318,1676.0,0.0
14319,1696.0,0.0
14320,1702.0,0.0
14321,1680.0,0.0
14322,1665.0,0.0
14323,1665.0,0.0
14324,1645.0,0.0
14325,1675.0,0.0
14326,1764.0,0.0
14327,1712.0,0.0
14328,1788.0,0.0
14329,1770.0,0.0
14330,1734.0,0.0
14331,1720.0,0.0
14332,1682.0,0.0
14333,1689.0,0.0
14334,1657.0,0.0
14335,1690.0,0.0
14336,1703.0,0.0
14337,1681.0,0.0
14338,1661.0,0.0
14339,1656.0,0.0
14340,1679.0,0.0
14341,1667.0,0.0
14342,1577.0,0.0
14343,1588.0,0.0
14344,1606.0,0.0
14345,1589.0,0.0
14346,1569.0,0.0
14347,1527.0,0.0
14348,1451.0,0.0
14349,1333.0,0.0
14350,1249.0,0.0
14351,1217.0,0.0
14352,1184.0,0.0
14353,1168.0,0.0
14354,1105.0,0.0
14355,1058.0,0.0
14356,1061.0,0.0
14357,1045.0,0.0
14358,1060.0,0.0
14359,1062.0,0.0
14360,1038.0,0.0
14361,1021.0,0.0
14362,1016.0,0.0
14363,1015.0,0.0
14364,1019.0,0.0
14365,997.0,0.0
14366,1024.0,0.0
14367,1006.0,0.0
14368,969.0,0.0
14369,991.0,0.0
14370,956.0,0.0
14371,968.0,0.0
14372,982.0,0.0
14373,978.0,0.0
14374,985.0,0.0
14375,997.0,0.0
14376,1025.0,0.0
14377,1009.0,0.0
14378,993.0,0.0
14379,994.0,0.0
14380,982.0,0.0
14381,1007.0,0.0
14382,1011.0,0.0
14383,983.0,0.0
14384,1014.0,0.0
14385,1024.0,0.0
14386,1038.0,0.0
14387,1019.0,0.0
14388,986.0,0.0
14389,1025.0,0.0
14390,1013.0,0.0
14391,1027.0,0.0
14392,1026.0,0.0
14393,1018.0,0.0
14394,1027.0,0.0
14395,1027.0,0.0
14396,1013.0,0.0
14397,1005.0,0.0
14398,988.0,0.0
14399,990.0,0.0
14400,1033.0,0.0
14401,1051.0,0.0
14402,1056.0,0.0
14403,1035.0,0.0
14404,1035.0,0.0
14405,1121.0,0.0
14406,1155.0,0.0
14407,1161.0,0.0
14408,1217.0,0.0
14409,1301.0,0.0
14410,1356.0,0.0
14411,1523.0,0.0
14412,1624.0,0.0
14413,1666.0,0.0
14414,1698.0,0.0
14415,1762.0,0.0
14416,1844.0,0.0
14417,1743.0,0.0
14418,1744.0,0.0
14419,1759.0,0.0
14420,1742.0,0.0
14421,1720.0,0.0
14422,1721.0,0.0
14423,1749.0,0.0
14424,1788.0,0.0
14425,1793.0,0.0
14426,1744.0,0.0
14427,1694.0,0.0
14428,1667.0,0.0
14429,1695.0,0.0
14430,1672.0,0.0
14431,1699.0,0.0
14432,1722.0,0.0
14433,1689.0,0.0
14434,1685.0,0.0
14435,1694.0,0.0
14436,1655.0,0.0
14437,1675.0,0.0
14438,1653.0,0.0
14439,1594.0,0.0
14440,1571.0,0.0
14441,1545.0,0.0
14442,1513.0,0.0
14443,1468.0,0.0
14444,1406.0,0.0
14445,1250.0,0.0
14446,1213.0,0.0
14447,1166.0,0.0
14448,1166.0,0.0
14449,1119.0,0.0
14450,1114.0,0.0
14451,1084.0,0.0
14452,1059.0,0.0
14453,1032.0,0.0
14454,1007.0,0.0
14455,986.0,0.0
14456,984.0,0.0
14457,951.0,0.0
14458,954.0,0.0
14459,966.0,0.0
14460,956.0,0.0
14461,965.0,0.0
14462,958.0,0.0
14463,948.0,0.0
14464,963.0,0.0
14465,969.0,0.0
14466,942.0,0.0
14467,950.0,0.0
14468,957.0,0.0
14469,961.0,0.0
14470,951.0,0.0
14471,944.0,0.0
14472,954.0,0.0
14473,947.0,0.0
14474,959.0,0.0
14475,943.0,0.0
14476,950.0,0.0
14477,949.0,0.0
14478,921.0,0.0
14479,934.0,0.0
14480,955.0,0.0
14481,966.0,0.0
14482,946.0,0.0
14483,967.0,0.0
14484,950.0,0.0
14485,972.0,0.0
14486,975.0,0.0
14487,954.0,0.0
14488,942.0,0.0
14489,956.0,0.0
14490,937.0,0.0
14491,955.0,0.0
14492,930.0,0.0
14493,934.0,0.0
14494,944.0,0.0
14495,923.0,0.0
14496,936.0,0.0
14497,987.0,0.0
14498,1001.0,0.0
14499,1049.0,0.0
14500,1097.0,0.0
14501,1172.0,0.0
14502,1199.0,0.0
14503,1195.0,0.0
14504,1263.0,0.0
14505,1169.0,0.0
14506,1249.0,0.0
14507,1416.0,0.0
14508,1464.0,0.0
14509,1583.0,0.0
14510,1555.0,0.0
14511,1608.0,0.0
14512,1636.0,0.0
14513,1632.0,0.0
14514,1678.0,0.0
14515,1678.0,0.0
14516,1687.0,0.0
14517,1660.0,0.0
14518,1703.0,0.0
14519,1707.0,0.0
14520,1685.0,0.0
14521,1700.0,0.0
14522,1690.0,0.0
14523,1656.0,0.0
14524,1643.0,0.0
14525,1657.0,0.0
14526,1706.0,0.0
14527,1636.0,0.0
14528,1627.0,0.0
14529,1624.0,0.0
14530,1574.0,0.0
14531,1581.0,0.0
14532,1616.0,0.0
14533,1593.0,0.0
14534,1571.0,0.0
14535,1567.0,0.0
14536,1505.0,0.0
14537,1466.0,0.0
14538,1434.0,0.0
14539,1393.0,0.0
14540,1312.0,0.0
14541,1213.0,0.0
14542,1206.0,0.0
14543,1193.0,0.0
14544,1199.0,0.0
14545,1120.0,0.0
14546,1087.0,0.0
14547,1021.0,0.0
14548,991.0,0.0
14549,994.0,0.0
14550,972.0,0.0
14551,984.0,0.0
14552,952.0,0.0
14553,937.0,0.0
14554,928.0,0.0
14555,901.0,0.0
14556,949.0,0.0
14557,947.0,0.0
14558,939.0,0.0
14559,951.0,0.0
14560,976.0,0.0
14561,977.0,0.0
14562,954.0,0.0
14563,929.0,0.0
14564,948.0,0.0
14565,905.0,0.0
14566,919.0,0.0
14567,952.0,0.0
14568,930.0,0.0
14569,955.0,0.0
14570,980.0,0.0
14571,974.0,0.0
14572,957.0,0.0
14573,946.0,0.0
14574,947.0,0.0
14575,917.0,0.0
14576,930.0,0.0
14577,945.0,0.0
14578,898.0,0.0
14579,891.0,0.0
14580,897.0,0.0
14581,924.0,0.0
14582,957.0,0.0
14583,969.0,0.0
14584,1001.0,0.0
14585,1020.0,0.0
14586,1009.0,0.0
14587,961.0,0.0
14588,939.0,0.0
14589,933.0,0.0
14590,913.0,0.0
14591,918.0,0.0
14592,910.0,0.0
14593,904.0,0.0
14594,872.0,0.0
14595,910.0,0.0
14596,946.0,0.0
14597,942.0,0.0
14598,957.0,0.0
14599,957.0,0.0
14600,953.0,0.0
14601,952.0,0.0
14602,943.0,0.0
14603,906.0,0.0
14604,902.0,0.0
14605,924.0,0.0
14606,929.0,0.0
14607,924.0,0.0
14608,918.0,0.0
14609,922.0,0.0
14610,946.0,0.0
14611,926.0,0.0
14612,935.0,0.0
14613,953.0,0.0
14614,985.0,0.0
14615,965.0,0.0
14616,957.0,0.0
14617,957.0,0.0
14618,956.0,0.0
14619,905.0,0.0
14620,900.0,0.0
14621,905.0,0.0
14622,892.0,0.0
14623,893.0,0.0
14624,891.0,0.0
14625,899.0,0.0
14626,890.0,0.0
14627,876.0,0.0
14628,886.0,0.0
14629,887.0,0.0
14630,876.0,0.0
14631,869.0,0.0
14632,899.0,0.0
14633,879.0,0.0
14634,958.0,0.0
14635,979.0,0.0
14636,877.0,0.0
14637,879.0,0.0
14638,896.0,0.0
14639,908.0,0.0
14640,898.0,0.0
14641,893.0,0.0
14642,870.0,0.0
14643,865.0,0.0
14644,874.0,0.0
14645,903.0,0.0
14646,887.0,0.0
14647,925.0,0.0
14648,922.0,0.0
14649,969.0,0.0
14650,960.0,0.0
14651,941.0,0.0
14652,979.0,0.0
14653,945.0,0.0
14654,909.0,0.0
14655,877.0,0.0
14656,860.0,0.0
14657,880.0,0.0
14658,905.0,0.0
14659,885.0,0.0
14660,906.0,0.0
14661,880.0,0.0
14662,873.0,0.0
14663,858.0,0.0
14664,869.0,0.0
14665,887.0,0.0
14666,899.0,0.0
14667,905.0,0.0
14668,901.0,0.0
14669,858.0,0.0
14670,846.0,0.0
14671,870.0,0.0
14672,846.0,0.0
14673,855.0,0.0
14674,867.0,0.0
14675,882.0,0.0
14676,908.0,0.0
14677,902.0,0.0
14678,917.0,0.0
14679,933.0,0.0
14680,935.0,0.0
14681,919.0,0.0
14682,888.0,0.0
14683,877.0,0.0
14684,851.0,0.0
14685,900.0,0.0
14686,898.0,0.0
14687,892.0,0.0
14688,875.0,0.0
14689,853.0,0.0
14690,790.0,0.0
14691,834.0,0.0
14692,853.0,0.0
14693,907.0,0.0
14694,896.0,0.0
14695,880.0,0.0
14696,872.0,0.0
14697,846.0,0.0
14698,837.0,0.0
14699,830.0,0.0
14700,832.0,0.0
14701,842.0,0.0
14702,841.0,0.0
14703,853.0,0.0
14704,855.0,0.0
14705,862.0,0.0
14706,870.0,0.0
14707,889.0,0.0
14708,881.0,0.0
14709,883.0,0.0
14710,883.0,0.0
14711,872.0,0.0
14712,854.0,0.0
14713,857.0,0.0
14714,864.0,0.0
14715,844.0,0.0
14716,860.0,0.0
14717,848.0,0.0
14718,850.0,0.0
14719,854.0,0.0
14720,870.0,0.0
14721,878.0,0.0
14722,852.0,0.0
14723,848.0,0.0
14724,876.0,0.0
14725,878.0,0.0
14726,885.0,0.0
14727,878.0,0.0
14728,874.0,0.0
14729,882.0,0.0
14730,877.0,0.0
14731,889.0,0.0
14732,904.0,0.0
14733,900.0,0.0
14734,888.0,0.0
14735,926.0,0.0
14736,949.0,0.0
14737,931.0,0.0
14738,915.0,0.0
14739,939.0,0.0
14740,851.0,0.0
14741,834.0,0.0
14742,846.0,0.0
14743,894.0,0.0
14744,890.0,0.0
14745,878.0,0.0
14746,887.0,0.0
14747,850.0,0.0
14748,863.0,0.0
14749,861.0,0.0
14750,877.0,0.0
14751,874.0,0.0
14752,858.0,0.0
14753,868.0,0.0
14754,843.0,0.0
14755,871.0,0.0
14756,908.0,0.0
14757,889.0,0.0
14758,931.0,0.0
14759,950.0,0.0
14760,937.0,0.0
14761,925.0,0.0
14762,846.0,0.0
14763,898.0,0.0
14764,916.0,0.0
14765,906.0,0.0
14766,926.0,0.0
14767,929.0,0.0
14768,940.0,0.0
14769,967.0,0.0
14770,872.0,0.0
14771,828.0,0.0
14772,858.0,0.0
14773,882.0,0.0
14774,909.0,0.0
14775,912.0,0.0
14776,930.0,0.0
14777,947.0,0.0
14778,885.0,0.0
14779,891.0,0.0
14780,891.0,0.0
14781,877.0,0.0
14782,910.0,0.0
14783,890.0,0.0
14784,945.0,0.0
14785,978.0,0.0
14786,962.0,0.0
14787,962.0,0.0
14788,945.0,0.0
14789,948.0,0.0
14790,979.0,0.0
14791,1058.0,0.0
14792,1162.0,0.0
14793,1214.0,0.0
14794,1333.0,0.0
14795,1426.0,0.0
14796,1498.0,0.0
14797,1475.0,0.0
14798,1764.0,0.0
14799,1801.0,0.0
14800,1840.0,0.0
14801,1733.0,0.0
14802,1708.0,0.0
14803,1797.0,0.0
14804,1745.0,0.0
14805,1717.0,0.0
14806,1752.0,0.0
14807,1799.0,0.0
14808,1792.0,0.0
14809,1731.0,0.0
14810,1668.0,0.0
14811,1687.0,0.0
14812,1708.0,0.0
14813,1734.0,0.0
14814,1694.0,0.0
14815,1671.0,0.0
14816,1687.0,0.0
14817,1682.0,0.0
14818,1632.0,0.0
14819,1629.0,0.0
14820,1622.0,0.0
14821,1602.0,0.0
14822,1570.0,0.0
14823,1643.0,0.0
14824,1666.0,0.0
14825,1693.0,0.0
14826,1649.0,0.0
14827,1593.0,0.0
14828,1485.0,0.0
14829,1388.0,0.0
14830,1371.0,0.0
14831,1226.0,0.0
14832,1173.0,0.0
14833,1205.0,0.0
14834,1142.0,0.0
14835,1081.0,0.0
14836,1025.0,0.0
14837,1012.0,0.0
14838,992.0,0.0
14839,989.0,0.0
14840,955.0,0.0
14841,947.0,0.0
14842,966.0,0.0
14843,910.0,0.0
14844,963.0,0.0
14845,1002.0,0.0
14846,1061.0,0.0
14847,1029.0,0.0
14848,1023.0,0.0
14849,1006.0,0.0
14850,1022.0,0.0
14851,984.0,0.0
14852,986.0,0.0
14853,971.0,0.0
14854,987.0,0.0
14855,989.0,0.0
14856,999.0,0.0
14857,981.0,0.0
14858,1017.0,0.0
14859,1041.0,0.0
14860,1035.0,0.0
14861,1047.0,0.0
14862,1058.0,0.0
14863,1052.0,0.0
14864,942.0,0.0
14865,927.0,0.0
14866,968.0,0.0
14867,1018.0,0.0
14868,952.0,0.0
14869,988.0,0.0
14870,1004.0,0.0
14871,968.0,0.0
14872,995.0,0.0
14873,976.0,0.0
14874,961.0,0.0
14875,968.0,0.0
14876,1003.0,0.0
14877,990.0,0.0
14878,986.0,0.0
14879,1027.0,0.0
14880,1027.0,0.0
14881,1052.0,0.0
14882,1057.0,0.0
14883,1060.0,0.0
14884,1041.0,0.0
14885,1149.0,0.0
14886,1255.0,0.0
14887,1356.0,0.0
14888,1398.0,0.0
14889,1463.0,0.0
14890,1538.0,0.0
14891,1656.0,0.0
14892,1803.0,0.0
14893,1827.0,0.0
14894,1852.0,0.0
14895,1736.0,0.0
14896,1738.0,0.0
14897,1702.0,0.0
14898,1671.0,0.0
14899,1692.0,0.0
14900,1739.0,0.0
14901,1801.0,0.0
14902,1805.0,0.0
14903,1814.0,0.0
14904,1773.0,0.0
14905,1816.0,0.0
14906,1814.0,0.0
14907,1755.0,0.0
14908,1745.0,0.0
14909,1686.0,0.0
14910,1717.0,0.0
14911,1668.0,0.0
14912,1713.0,0.0
14913,1766.0,0.0
14914,1859.0,0.0
14915,1851.0,0.0
14916,1889.0,0.0
14917,1875.0,0.0
14918,1749.0,0.0
14919,1619.0,0.0
14920,1539.0,0.0
14921,1538.0,0.0
14922,1517.0,0.0
14923,1452.0,0.0
14924,1399.0,0.0
14925,1284.0,0.0
14926,1235.0,0.0
14927,1189.0,0.0
14928,1150.0,0.0
14929,1211.0,0.0
14930,1177.0,0.0
14931,1124.0,0.0
14932,1083.0,0.0
14933,1079.0,0.0
14934,1089.0,0.0
14935,1017.0,0.0
14936,995.0,0.0
14937,993.0,0.0
14938,998.0,0.0
14939,992.0,0.0
14940,999.0,0.0
14941,993.0,0.0
14942,1001.0,0.0
14943,992.0,0.0
14944,990.0,0.0
14945,988.0,0.0
14946,986.0,0.0
14947,1011.0,0.0
14948,989.0,0.0
14949,987.0,0.0
14950,1003.0,0.0
14951,990.0,0.0
14952,990.0,0.0
14953,959.0,0.0
14954,945.0,0.0
14955,987.0,0.0
14956,1007.0,0.0
14957,1028.0,0.0
14958,1037.0,0.0
14959,989.0,0.0
14960,998.0,0.0
14961,986.0,0.0
14962,997.0,0.0
14963,981.0,0.0
14964,978.0,0.0
14965,976.0,0.0
14966,976.0,0.0
14967,990.0,0.0
14968,1002.0,0.0
14969,953.0,0.0
14970,952.0,0.0
14971,961.0,0.0
14972,961.0,0.0
14973,954.0,0.0
14974,959.0,0.0
14975,954.0,0.0
14976,967.0,0.0
14977,977.0,0.0
14978,1008.0,0.0
14979,1032.0,0.0
14980,1045.0,0.0
14981,1147.0,0.0
14982,1174.0,0.0
14983,1259.0,0.0
14984,1325.0,0.0
14985,1389.0,0.0
14986,1454.0,0.0
14987,1587.0,0.0
14988,1661.0,0.0
14989,1632.0,0.0
14990,1656.0,0.0
14991,1752.0,0.0
14992,1843.0,0.0
14993,1806.0,0.0
14994,1772.0,0.0
14995,1791.0,0.0
14996,1740.0,0.0
14997,1744.0,0.0
14998,1767.0,0.0
14999,1747.0,0.0
15000,1721.0,0.0
15001,1693.0,0.0
15002,1677.0,0.0
15003,1711.0,0.0
15004,1718.0,0.0
15005,1717.0,0.0
15006,1744.0,0.0
15007,1751.0,0.0
15008,1740.0,0.0
15009,1699.0,0.0
15010,1702.0,0.0
15011,1695.0,0.0
15012,1726.0,0.0
15013,1688.0,0.0
15014,1661.0,0.0
15015,1662.0,0.0
15016,1605.0,0.0
15017,1573.0,0.0
15018,1540.0,0.0
15019,1489.0,0.0
15020,1410.0,0.0
15021,1288.0,0.0
15022,1288.0,0.0
15023,1248.0,0.0
15024,1266.0,0.0
15025,1212.0,0.0
15026,1197.0,0.0
15027,1153.0,0.0
15028,1139.0,0.0
15029,1131.0,0.0
15030,1132.0,0.0
15031,1119.0,0.0
15032,1111.0,0.0
15033,1101.0,0.0
15034,1040.0,0.0
15035,1018.0,0.0
15036,1027.0,0.0
15037,1050.0,0.0
15038,1062.0,0.0
15039,1029.0,0.0
15040,1030.0,0.0
15041,1000.0,0.0
15042,991.0,0.0
15043,1013.0,0.0
15044,1002.0,0.0
15045,1002.0,0.0
15046,1008.0,0.0
15047,1011.0,0.0
15048,1015.0,0.0
15049,988.0,0.0
15050,986.0,0.0
15051,973.0,0.0
15052,990.0,0.0
15053,985.0,0.0
15054,991.0,0.0
15055,1006.0,0.0
15056,995.0,0.0
15057,994.0,0.0
15058,994.0,0.0
15059,1002.0,0.0
15060,1017.0,0.0
15061,996.0,0.0
15062,1004.0,0.0
15063,988.0,0.0
15064,970.0,0.0
15065,962.0,0.0
15066,951.0,0.0
15067,966.0,0.0
15068,968.0,0.0
15069,967.0,0.0
15070,955.0,0.0
15071,955.0,0.0
15072,963.0,0.0
15073,999.0,0.0
15074,1075.0,0.0
15075,1085.0,0.0
15076,1102.0,0.0
15077,1117.0,0.0
15078,1151.0,0.0
15079,1209.0,0.0
15080,1236.0,0.0
15081,1344.0,0.0
15082,1431.0,0.0
15083,1559.0,0.0
15084,1635.0,0.0
15085,1669.0,0.0
15086,1686.0,0.0
15087,1722.0,0.0
15088,1854.0,0.0
15089,1751.0,0.0
15090,1753.0,0.0
15091,1804.0,0.0
15092,1746.0,0.0
15093,1785.0,0.0
15094,1812.0,0.0
15095,1820.0,0.0
15096,1796.0,0.0
15097,1784.0,0.0
15098,1775.0,0.0
15099,1760.0,0.0
15100,1756.0,0.0
15101,1772.0,0.0
15102,1772.0,0.0
15103,1736.0,0.0
15104,1736.0,0.0
15105,1750.0,0.0
15106,1747.0,0.0
15107,1714.0,0.0
15108,1733.0,0.0
15109,1746.0,0.0
15110,1673.0,0.0
15111,1672.0,0.0
15112,1582.0,0.0
15113,1510.0,0.0
15114,1471.0,0.0
15115,1434.0,0.0
15116,1352.0,0.0
15117,1201.0,0.0
15118,1202.0,0.0
15119,1174.0,0.0
15120,1124.0,0.0
15121,1128.0,0.0
15122,1144.0,0.0
15123,1101.0,0.0
15124,1084.0,0.0
15125,1091.0,0.0
15126,1093.0,0.0
15127,1066.0,0.0
15128,999.0,0.0
15129,1017.0,0.0
15130,985.0,0.0
15131,939.0,0.0
15132,992.0,0.0
15133,957.0,0.0
15134,989.0,0.0
15135,991.0,0.0
15136,959.0,0.0
15137,941.0,0.0
15138,938.0,0.0
15139,954.0,0.0
15140,967.0,0.0
15141,962.0,0.0
15142,927.0,0.0
15143,962.0,0.0
15144,973.0,0.0
15145,982.0,0.0
15146,897.0,0.0
15147,841.0,0.0
15148,857.0,0.0
15149,867.0,0.0
15150,911.0,0.0
15151,945.0,0.0
15152,958.0,0.0
15153,973.0,0.0
15154,959.0,0.0
15155,952.0,0.0
15156,950.0,0.0
15157,947.0,0.0
15158,961.0,0.0
15159,916.0,0.0
15160,885.0,0.0
15161,914.0,0.0
15162,946.0,0.0
15163,935.0,0.0
15164,919.0,0.0
15165,919.0,0.0
15166,922.0,0.0
15167,930.0,0.0
15168,964.0,0.0
15169,1024.0,0.0
15170,1047.0,0.0
15171,1007.0,0.0
15172,1057.0,0.0
15173,1125.0,0.0
15174,1178.0,0.0
15175,1269.0,0.0
15176,1309.0,0.0
15177,1374.0,0.0
15178,1450.0,0.0
15179,1551.0,0.0
15180,1600.0,0.0
15181,1659.0,0.0
15182,1625.0,0.0
15183,1649.0,0.0
15184,1664.0,0.0
15185,1730.0,0.0
15186,1701.0,0.0
15187,1678.0,0.0
15188,1685.0,0.0
15189,1684.0,0.0
15190,1692.0,0.0
15191,1670.0,0.0
15192,1624.0,0.0
15193,1607.0,0.0
15194,1632.0,0.0
15195,1622.0,0.0
15196,1577.0,0.0
15197,1570.0,0.0
15198,1561.0,0.0
15199,1600.0,0.0
15200,1609.0,0.0
15201,1644.0,0.0
15202,1603.0,0.0
15203,1632.0,0.0
15204,1673.0,0.0
15205,1665.0,0.0
15206,1631.0,0.0
15207,1573.0,0.0
15208,1495.0,0.0
15209,1483.0,0.0
15210,1428.0,0.0
15211,1432.0,0.0
15212,1346.0,0.0
15213,1243.0,0.0
15214,1267.0,0.0
